# Wave gen settings: voltage 5, width 3e-07, frequency 1000.0, trigger 3.000 V
# Peak finder settings: peak height 0.0005, peak distance 10, peak prominence 0.0014
#  Time axis: time range 0.001, time position 0.0005, Peak counter normal: False
5.920000000000000000e+02
5.250000000000000000e+02
5.250000000000000000e+02
6.240000000000000000e+02
5.360000000000000000e+02
5.360000000000000000e+02
5.660000000000000000e+02
5.540000000000000000e+02
6.120000000000000000e+02
5.610000000000000000e+02
5.980000000000000000e+02
5.270000000000000000e+02
5.450000000000000000e+02
5.920000000000000000e+02
5.680000000000000000e+02
5.250000000000000000e+02
6.010000000000000000e+02
5.960000000000000000e+02
6.080000000000000000e+02
5.720000000000000000e+02
5.490000000000000000e+02
6.160000000000000000e+02
6.350000000000000000e+02
5.860000000000000000e+02
5.730000000000000000e+02
5.340000000000000000e+02
4.980000000000000000e+02
5.220000000000000000e+02
4.780000000000000000e+02
5.370000000000000000e+02
6.710000000000000000e+02
6.120000000000000000e+02
5.860000000000000000e+02
6.080000000000000000e+02
5.830000000000000000e+02
5.740000000000000000e+02
6.210000000000000000e+02
5.890000000000000000e+02
5.740000000000000000e+02
5.740000000000000000e+02
5.810000000000000000e+02
6.070000000000000000e+02
6.110000000000000000e+02
5.470000000000000000e+02
5.890000000000000000e+02
6.160000000000000000e+02
5.580000000000000000e+02
5.630000000000000000e+02
5.320000000000000000e+02
6.610000000000000000e+02
5.510000000000000000e+02
5.480000000000000000e+02
5.410000000000000000e+02
5.750000000000000000e+02
6.140000000000000000e+02
7.190000000000000000e+02
6.190000000000000000e+02
5.990000000000000000e+02
5.170000000000000000e+02
6.510000000000000000e+02
7.070000000000000000e+02
5.610000000000000000e+02
6.660000000000000000e+02
5.190000000000000000e+02
6.210000000000000000e+02
5.890000000000000000e+02
5.850000000000000000e+02
5.460000000000000000e+02
4.880000000000000000e+02
5.500000000000000000e+02
6.160000000000000000e+02
6.260000000000000000e+02
6.110000000000000000e+02
5.520000000000000000e+02
5.270000000000000000e+02
6.090000000000000000e+02
5.850000000000000000e+02
5.990000000000000000e+02
5.440000000000000000e+02
6.080000000000000000e+02
6.040000000000000000e+02
6.000000000000000000e+02
5.960000000000000000e+02
6.440000000000000000e+02
5.530000000000000000e+02
6.270000000000000000e+02
6.690000000000000000e+02
6.310000000000000000e+02
5.970000000000000000e+02
5.070000000000000000e+02
7.020000000000000000e+02
5.490000000000000000e+02
5.380000000000000000e+02
6.050000000000000000e+02
5.770000000000000000e+02
4.960000000000000000e+02
5.420000000000000000e+02
5.970000000000000000e+02
5.370000000000000000e+02
5.390000000000000000e+02
