40.5;5.7928887e-10
40.6;7.643285899999999e-10
40.7;4.9824468e-10
40.800000000000004;7.6391501e-10
40.900000000000006;5.511723810000001e-10
41.00000000000001;8.1684217e-10
41.10000000000001;7.008570700000001e-10
41.20000000000001;3.462855e-10
41.30000000000001;8.114664400000001e-10
41.40000000000001;3.725425554e-10
41.500000000000014;7.076793e-10
41.600000000000016;1.11435024e-09
41.70000000000002;8.1560182e-10
41.80000000000002;9.8782108e-10
41.90000000000002;9.9836549e-10
42.00000000000002;1.1544590600000001e-09
42.10000000000002;2.1278213e-09
42.200000000000024;4.5302152e-09
42.300000000000026;9.247962599999999e-09
42.40000000000003;1.6274862e-08
42.50000000000003;2.6420323e-08
42.60000000000003;4.106025e-08
42.70000000000003;6.1638145e-08
42.80000000000003;9.1506606e-08
42.900000000000034;1.314978e-07
