45.5;4.4704196000000004e-08
45.6;4.4009778000000004e-08
45.7;4.3601308e-08
45.800000000000004;4.5602844e-08
45.900000000000006;4.1109598e-08
46.00000000000001;4.7563534e-08
46.10000000000001;4.4214022e-08
46.20000000000001;4.3315366e-08
46.30000000000001;4.2906896e-08
46.40000000000001;4.4785888e-08
46.500000000000014;4.478589e-08
46.600000000000016;4.6378954e-08
46.70000000000002;4.9687616e-08
46.80000000000002;7.1459438e-08
46.90000000000002;9.948094999999999e-08
47.00000000000002;1.354269e-07
47.10000000000002;1.848118e-07
47.200000000000024;2.3362480000000002e-07
47.300000000000026;2.9162853999999997e-07
47.40000000000003;3.5355369999999996e-07
47.50000000000003;4.1870574e-07
47.60000000000003;4.832859200000001e-07
47.70000000000003;5.553413e-07
47.80000000000003;6.278868e-07
47.900000000000034;7.0901024e-07
48.000000000000036;7.893168999999999e-07
48.10000000000004;8.6827544e-07
48.20000000000004;9.496441e-07
48.30000000000004;1.0338312e-06
48.40000000000004;1.1221033999999999e-06
48.50000000000004;1.2105796e-06
48.600000000000044;1.2965638e-06
48.700000000000045;1.3894104e-06
48.80000000000005;1.475272e-06
48.90000000000005;1.5675476000000001e-06
49.00000000000005;1.660721e-06
49.10000000000005;1.7509538e-06
49.20000000000005;1.8480076e-06
49.300000000000054;1.9424482e-06
49.400000000000055;2.0339464e-06
49.50000000000006;2.1301838e-06
49.60000000000006;2.2269111999999998e-06
49.70000000000006;2.3226986000000002e-06
49.80000000000006;2.4210196e-06
49.90000000000006;2.5237924e-06
50.000000000000064;2.6181502e-06
50.100000000000065;2.7215774e-06
50.20000000000007;2.8254124e-06
50.30000000000007;2.9263878e-06
50.40000000000007;3.0220124e-06
50.50000000000007;3.1335272e-06
50.60000000000007;3.2380978e-06
50.700000000000074;3.3463018e-06
50.800000000000075;3.447973e-06
50.90000000000008;3.5534004e-06
51.00000000000008;3.6654864e-06
51.10000000000008;3.7697296e-06
51.20000000000008;3.8789976e-06
51.30000000000008;4.0045634e-06
51.400000000000084;4.1102366e-06
51.500000000000085;4.229510999999999e-06
51.60000000000009;4.3433546e-06
51.70000000000009;4.4553182e-06
51.80000000000009;4.5673634e-06
51.90000000000009;4.686843e-06
